X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid
-74.1237875278892,4.70550495589834,3885,262A05,05,Colegio Endrich,KR 106A,KR 106A - CL 70B,Engativá,-74.12378753,4.70550496,262,M,KR 106A - CL 70B (262A05),KR 106A - CL 70B,Carrera 106 A Calle 70 Be,D,{8903AF77-2C52-4D12-A82B-A11D4BF941E0}
-74.1170617598828,4.64069672144481,3886,262A06,06,COLSUBSIDIO,AC 17,AC 17 - AK 68,Fontibón,-74.11706176,4.64069672,262,S,AC 17 - AK 68 (262A06),AC 17 - AK 68,Avenida Calle 17 Avenida Carrera 68,K,{9997B2EE-AEF6-43E6-881F-9404BAC3A67A}
-74.1119049998769,4.62078300020747,3887,262A07,07,Liceo Avenida las Américas,Cl 5A,CL 5A - AK50,Puente Aranda,-74.111905,4.620783,262,S,CL 5A - AK50 (262A07),CL 5A - AK50,Calle Quinta A Avenida Carrera50,F,{57F402B7-B367-49B2-BB83-807623CF15A9}
-74.132533834349,4.62303461840756,3888,262A08,08,Br. Centro Américas,KR 70B,KR 70B - CL 1,Kennedy,-74.13253383,4.62303462,262,S,KR 70B - CL 1 (262A08),KR 70B - CL 1,Carrera 70 Be Calle Primera,F,{C4D297C2-BDDC-4281-8AF9-F3CD136D34F6}
-74.1995346516174,4.6266129954448,3889,262A09,09,Br. Santa Inés,Cl 71 S,CL 71 Sur - KR 89B,Bosa,-74.19953465,4.626613,262,S,CL 71 Sur - KR 89B (262A09),CL 71 Sur - KR 89B,Calle 71 Sur Carrera 89 Be,G,{ED6CD4FC-53B7-4F7F-99E7-01E43B23D318}
-74.1247987292274,4.58634600103799,3890,262A10,10,Br. Inglés,CL 41 Sur,CL 41 Sur - KR 30,Rafael Uribe,-74.12479873,4.586346,262,S,CL 41 Sur - KR 30 (262A10),CL 41 Sur - KR 30,Calle 41 Carrera 30,H,{5FBEF959-6903-479C-A231-8AAD57357A49}
-74.1503699171621,4.54633832802319,3891,262A11,11,Vista Hermosa,Tv  J BIS A,TV J BIS A - 71-54 Sur,Ciudad Bolívar,-74.15036992,4.54633833,262,S,TV J BIS A - 71-54 Sur (262A11),TV J BIS A - 71-54 Sur,Transversal 18 J Bis A Calle 71Bis Sur,H,{3EBCF21A-B51C-49F4-857B-A720C54CC6D0}
-74.1236389996894,4.70574700019439,3892,262B05,05,Colegio Endrich,KR 106A,KR 106A - CL 70B,Engativá,-74.123639,4.705747,262,M,KR 106A - CL 70B (262B05),KR 106A - CL 70B,(en blanco),D,{DE232C63-6D5A-482F-A06C-647E6265E9D8}
-74.0669447935517,4.64435525142593,3893,263A00,00,IED Manuela Beltrán,AC 57,AC 57 - KR 15,Teusaquillo,-74.06694479,4.64435525,263,S,AC 57 - KR 15 (263A00),AC 57 - KR 15,Avenida Calle 57 Carrera 15,A,{5CDA7262-5512-4032-A097-C741C67EFC90}
-74.0304038328435,4.7121533131423,3894,263A01,01,Br. Lisboa,AK 9,AC 134 - AK 7,Usaquén,-74.03040383,4.71215331,263,S,AC 134 - AK 7 (263A01),AC 134 - AK 7,Avenida Calle 134 Avenida Carrera Séptima,B,{477BADD7-48F0-4CF3-A088-106354D06F5D}
-74.0485311051415,4.74514379533588,3895,263A02,02,Urb. La Esperanza,Cl 163B,CL 163B - Auto Norte,Suba,-74.04853111,4.7451438,263,S,CL 163B - Auto Norte (263A02),CL 163B - Auto Norte,Calle 163 Be Autopista Norte,B,{CC5D03E6-63E5-401F-8F55-3DF81F87F523}
-74.1143568146144,4.72609231374758,3896,263A04,04,Ciudadela Colsubsidio,KR  113,KR 113 - CL 86,Engativá,-74.11435681,4.72609231,263,S,KR 113 - CL 86 (263A04),KR 113 - CL 86,Carrera 113 Calle 86,D,{766C9BF0-69BA-481C-8DB0-28B099BD74FD}
-74.1237449510482,4.70534577156873,3897,263A05,05,Salón Comunal Urbanización el Virrey,KR 106A,KR 106A - CL 70A,Engativá,-74.12374495,4.70534577,263,S,KR 106A - CL 70A (263A05),KR 106A - CL 70A,Carrera 106 A Calle 70 A,D,{2F38A9EF-54A4-41C4-9CC4-30FB7F80E1E3}
-74.1145249106509,4.63881241293887,3898,263A06,06,Carrera 68,AC  17,AC 17 - KR 65B,Puente Aranda,-74.11452491,4.63881241,263,S,AC 17 - KR 65B (263A06),AC 17 - KR 65B,Avenida Calle 17 Carrera 65 Be,K,{D56D4356-5B52-49CB-8B10-EE3F0BF92F51}
-74.1112030252714,4.61826782562693,3899,263A07,07,Jardín Infantil El Shaddai,KR  43B,KR 43B - CL 4F,Puente Aranda,-74.11120302,4.61826783,263,S,KR 43B - CL 4F (263A07),KR 43B - CL 4F,Carrera 43 Be Calle Cuarta F,F,{3F3B28DF-01A2-4B1A-90CB-DF2836B6A043}
-74.1317264943625,4.6220896946942,3900,263A08,08,Br. Hipotecho Occidental II,CL 1,CL 1 - KR 69F Bis,Kennedy,-74.13172649,4.6220897,263,S,CL 1 - KR 69F Bis (263A08),CL 1 - KR 69F Bis,Calle Primera Carrera 69 F Bis,F,{9F1BCC75-E5CC-45A4-912F-26344116CF5D}
-74.1967331574143,4.62235100294431,3901,263A09,09,Desarrollo Recuerdo,Cl 70 S,CL 70 Sur - KR 87K,Bosa,-74.19673316,4.622351,263,S,CL 70 Sur - KR 87K (263A09),CL 70 Sur - KR 87K,Calle 70 Sur Carrera 87 K,G,{53A92F33-68BB-45D0-B721-820C9067CA07}
-74.1505062820087,4.54659195465386,3902,263A11,11,Vista Hermosa,Tv  18J BIS A,TV 18J BIS A - 71-64 Sur (AL LADO),Ciudad Bolívar,-74.15050628,4.54659196,263,S,TV 18J BIS A - 71-64 Sur (AL LADO) (263A11),TV 18J BIS A - 71-64 Sur (AL LADO),Transversal 18 J Bis A Calle 71Bis Sur,H,{B6B22D67-12D3-4179-8EF2-DA255812E24C}
-74.0804979222354,4.56878701981054,3903,263A13,13,Las Mercedes,Cl 16 S,CL 16 Sur - KR 7 E,San Cristóbal,-74.08049792,4.56878702,263,S,CL 16 Sur - KR 7 E (263A13),CL 16 Sur - KR 7 E,Calle 16 Sur Carrera Séptima Este,L,{2F7F80C4-AAB4-4C44-B5EE-11DE8CE73C7F}
-74.0670504833436,4.6441962626558,3904,264A00,00,IED Manuela Beltrán,AC  57,AC 57 - KR 15,Teusaquillo,-74.06705048,4.64419626,264,S,AC 57 - KR 15 (264A00),AC 57 - KR 15,Avenida Calle 57 Carrera 15,A,{39FE8AFE-EC29-4C6B-8D7C-0A122E9F61CD}
-74.0288935856512,4.71546608843672,3905,264A01,01,C.C. Palatino,AK 7,AK 7 - CL 140,Usaquén,-74.02889359,4.71546609,264,M,AK 7 - CL 140 (264A01),AK 7 - CL 140,Avenida Carrera Séptima Calle 140,B,{7902244C-3EFA-4DB5-9CF9-64A4FEE877AB}
-74.0448451303166,4.78843734183369,3906,264A02,02,Gimnasio Los Andes,AC 209,AC 209 - Auto Norte,Suba,-74.04484513,4.78843734,264,S,AC 209 - Auto Norte (264A02),AC 209 - Auto Norte,Avenida Calle 209 Autopista Norte,B,{5AC7784F-0348-483F-988D-50DCB4D5403E}
-74.1138938933944,4.72467127296322,3907,264A04,04,C.C. Unicentro de Occidente,KR 112F,KR 112F - DG 86 Bis,Engativá,-74.11389389,4.72467127,264,S,KR 112F - DG 86 Bis (264A04),KR 112F - DG 86 Bis,Carrera 112 F Diagonal 86 Bis,D,{29D37399-F9F7-4341-BC2E-825AA29EB83E}
-74.112631530578,4.63634358074541,3908,264A06,06,Br. Centro Industrial,AC  17,AC 17 - KR 63,Puente Aranda,-74.11263153,4.63634358,264,S,AC 17 - KR 63 (264A06),AC 17 - KR 63,Avenida Calle 17 Carrera 63,K,{874E8EBF-0C5D-4930-8973-8912842D8C3A}
-74.184170757435,4.62037576369925,3909,264A08,08,KR 85A,CL 57 B S,CL 57 B Sur - KR 85-15,Bosa,-74.18417076,4.62037576,264,S,CL 57 B Sur - KR 85-15 (264A08),CL 57 B Sur - KR 85-15,Calle 57 Be Sur Carrera 85,G,{DA0C457D-079D-42F0-ADB6-844B1C93BECC}
-74.196667271814,4.62240111362594,3910,264A09,09,Br. Diamante Sur,Cl 70 S,CL 70 Sur - KR 87K,Bosa,-74.19666727,4.62240111,264,S,CL 70 Sur - KR 87K (264A09),CL 70 Sur - KR 87K,Calle 70 Sur Carrera 87 K,G,{72F3EBCF-6DC1-4AEB-A09A-CAC4F6D97E35}
-74.1071336347884,4.59261753864931,3911,264A10,10,Br. La Fragua,CL 17 S,CL 17 Sur - KR 28,Antonio Nariño,-74.10713364,4.59261754,264,S,CL 17 Sur - KR 28 (264A10),CL 17 Sur - KR 28,Calle 17 Sur Carrera 28,H,{3257A93F-6083-4F19-AB18-5979B622522A}
-74.1491495729401,4.54684800205012,3912,264A11,11,Br. Vista Hermosa,DG 71B Sur,DG 71B Sur - KR 18I,Ciudad Bolívar,-74.14914957,4.546848,264,M,DG 71B Sur - KR 18I (264A11),DG 71B Sur - KR 18I,Diagonal 71 Be Sur Carrera 18 I,H,{89265ABA-6F34-4452-A09E-22155C4B76DB}
-74.106408526326,4.54604036888819,3913,264A12,12,Br. Diana Turbay,Cl 48X S,CL 48X Sur - KR 1F-11,Rafael Uribe,-74.10640853,4.54604037,264,S,CL 48X Sur - KR 1F-11 (264A12),CL 48X Sur - KR 1F-11,Calle 48 X Sur Carrera Primera F,H,{06651D1B-664F-4D44-ABF2-D531F1524731}
-74.0796169007215,4.56970577031832,3914,264A13,13,IED San Cristóbal Sur,KR 10D Esteste,KR 10D Este - CL 17 B Sur,San Cristóbal,-74.0796169,4.56970577,264,S,KR 10D Este - CL 17 B Sur (264A13),KR 10D Este - CL 17 B Sur,Carrera 10 D Este Calle 17 Be Sur,L,{98109054-77A7-4159-9369-7069AE956250}
-74.0289512094115,4.71675321812718,3915,264B01,01,C.C. Palatino,AK 7,AK 7 - CL 140,Usaquén,-74.02895121,4.71675322,264,M,AK 7 - CL 140 (264B01),AK 7 - CL 140,Avenida Carrera Séptima Calle 140,B,{20A54489-4918-4B65-B809-15A90CCBB60F}
-74.1495849999817,4.54683200021677,3916,264B11,11,IED Rafael Uribe Uribe Localidad 19,DG 71B,DG 71B Sur - TV 18J,Ciudad Bolívar,-74.149585,4.546832,264,M,DG 71B Sur - TV 18J (264B11),DG 71B Sur - TV 18J,Diagonal 71 Be Sur Transversal 18 J,H,{CC574BE9-E4CC-44CA-B669-FB92C20FABA9}
-74.0689201543577,4.64469672397116,3917,265A00,00,Pq. El Divino Salvador,AC 57,AC 57 - KR 17,Teusaquillo,-74.06892015,4.64469672,265,S,AC 57 - KR 17 (265A00),AC 57 - KR 17,Avenida Calle 57 Carrera 17,A,{D5C87292-811A-4AC8-9960-D07BF4860B3F}
-74.0456903456499,4.72321971567213,3918,265A01,01,Br. El Contador,Cl 140,CL 140 - KR 18A,Usaquén,-74.04569035,4.72321972,265,S,CL 140 - KR 18A (265A01),CL 140 - KR 18A,Calle 140 Carrera 18 A,B,{12A540D9-2239-4F99-B32C-DF47D1BE62AD}
-74.0450871373402,4.78859034474598,3919,265A02,02,Gimnasio Los Andes,AC 209,AC 209 - Auto Norte,Suba,-74.04508714,4.78859035,265,S,AC 209 - Auto Norte (265A02),AC 209 - Auto Norte,Avenida Calle 209 Autopista Norte,B,{483AE979-1827-4330-B8DA-7703B995FCED}
-74.1166662698352,4.72150548793239,3920,265A04,04,Br. Ciudadela Colsubsidio,KR 112F,KR 112F - CL 82,Engativá,-74.11666627,4.72150549,265,S,KR 112F - CL 82 (265A04),KR 112F - CL 82,Carrera 112 F Calle 82,D,{F527742E-0327-4AFA-9524-C4C37219C283}
-74.1178217434382,4.6462374176739,3921,265A06,06,Br. Montevideo,Cl 19,CL 19 - AK 68D,Fontibón,-74.11782174,4.64623742,265,S,CL 19 - AK 68D (265A06),CL 19 - AK 68D,Calle 19 Avenida Carrera 68 D,K,{2F6AFEF9-4D11-4D39-B642-16BED76706D4}
-74.1142090027854,4.62601986942587,3922,265A07,07,Br. San Rafael Industrial,KR  56,KR 56 - CL 5C-62,Puente Aranda,-74.114209,4.62601987,265,S,KR 56 - CL 5C-62 (265A07),KR 56 - CL 5C-62,Carrera 56 Calle Quinta C,F,{0D49F7A0-DA07-44ED-ADEC-420604D7F6C9}
-74.1840148629165,4.62025448584379,3923,265A08,08,Desarrollo  Villa Clemencia,CL 57 B S,CL 57B Sur - KR 85,Bosa,-74.18401486,4.62025449,265,S,CL 57B Sur - KR 85 (265A08),CL 57B Sur - KR 85,Calle 57 Be Sur Carrera 85,G,{F8C608A4-F2A5-43C6-B71B-82CD8D0759A5}
-74.1931432794495,4.62177776793223,3924,265A09,09,Br. San Javier,KR 87C,KR 87C - CL 66C Sur,Bosa,-74.19314328,4.62177777,265,S,KR 87C - CL 66C Sur (265A09),KR 87C - CL 66C Sur,Carrera 87 C Calle 66 C Sur,G,{C958C216-09DF-465F-AF91-4F9CB7C1DCD4}
-74.1090565776199,4.59528726282677,3925,265A10,10,Br. La Fragua,CL 17 S,CL 17 Sur - KR 32A,Antonio Nariño,-74.10905658,4.59528726,265,S,CL 17 Sur - KR 32A (265A10),CL 17 Sur - KR 32A,Calle 17 Sur Carrera 32 A,H,{55543F42-6402-47AD-8811-0D6C43E44420}
-74.1493754380692,4.5469306245934,3926,265A11,11,Br. Vista Hermosa,DG 71B Sur,DG 71B Sur - KR 18C,Ciudad Bolívar,-74.14937544,4.54693063,265,S,DG 71B Sur - KR 18C (265A11),DG 71B Sur - KR 18C,Diagonal 71 Be Sur Carrera 18 C,H,{733DCC9F-2B36-4E7D-A785-CAC007CE2FD3}
-74.069000564686,4.64451848907738,3927,266A00,00,Parroquia El Divino Salvador,AC 57,AC 57 - KR 17,Teusaquillo,-74.06900056,4.64451849,266,S,AC 57 - KR 17 (266A00),AC 57 - KR 17,Avenida Calle 57 Carrera 17,A,{3B6417CB-B02D-44EF-813C-7EA2FD2CE325}
-74.0434719322573,4.72230421216373,3928,266A01,01,Br. El Contador,Cl 140,CL 140 - KR 16A,Usaquén,-74.04347193,4.72230421,266,S,CL 140 - KR 16A (266A01),CL 140 - KR 16A,Calle 140 Carrera 16 A,B,{C6800CA9-FB75-4404-B6AB-BF46766E4A3A}
-74.0435454544197,4.79902114366775,3929,266A02,02,Colegio El Caminio Academy,AC222,AC 222 - KR 52,Suba,-74.04354545,4.79902114,266,S,AC 222 - KR 52 (266A02),AC 222 - KR 52,Avenida Calle 222 Carrera 52,B,{68A68A1C-323F-45F4-8F82-B684AAC3D240}
-74.1184606059849,4.72183264877978,3930,266A04,04,Br. Ciudadela Colsubsidio,CL 81,CL 81 - KR 112F,Engativá,-74.11846061,4.72183265,266,S,CL 81 - KR 112F (266A04),CL 81 - KR 112F,Calle 81 Carrera 112 F,D,{A4E40B41-B8E6-476A-9645-0F88B6C80D87}
-74.122811645592,4.70726943634727,3931,266A05,05,Br. Bosques de Mariana,KR 106A,KR 106A - CL 70F,Engativá,-74.12281165,4.70726944,266,S,KR 106A - CL 70F (266A05),KR 106A - CL 70F,Carrera 106 A Calle 70 F,D,{367BE096-04D3-4033-A73A-8B010F14FFFE}
-74.1171278178641,4.63166793002117,3932,266A07,07,Br. Salazar Gómez,KR 65,KR 65 - CL 11,Puente Aranda,-74.11712782,4.63166793,266,S,KR 65 - CL 11 (266A07),KR 65 - CL 11,Carrera 65 Calle 11,F,{9F6A5C54-48A6-475A-9817-AE0176A7E1F1}
-74.1869276130669,4.62253509627508,3933,266A08,08,Br. Siracuza I y II,CL 58 C S,CL 58C Sur - KR 87,Bosa,-74.18692761,4.6225351,266,S,CL 58C Sur - KR 87 (266A08),CL 58C Sur - KR 87,Calle 58 C Sur Carrera 87,G,{18F4A5E3-6C4A-40CF-9557-3791031BF690}
-74.1938095806155,4.62168816669766,3934,266A09,09,Br. Porvenir La Concepción,KR  87C,KR 87C - CL 68A Sur,Bosa,-74.19380958,4.62168817,266,S,KR 87C - CL 68A Sur (266A09),KR 87C - CL 68A Sur,Carrera 87 C Calle 68 A Sur,G,{4F53B728-C871-4F7F-A495-0461DAAFC3D9}
-74.1763870169182,4.59194859505268,3935,266A10,10,Br. La Estancia,CL 60A Sur,CL 60A Sur - KR 75C,Ciudad Bolívar,-74.17638702,4.5919486,266,S,CL 60A Sur - KR 75C (266A10),CL 60A Sur - KR 75C,Calle 60 A Sur 75 C,H,{92C88EDE-2658-440D-B559-2CE0B26B2960}
-74.1488318437299,4.5455639968431,3936,266A11,11,Vista Hermosa,Dg  72 S,DG 72 Sur - TV 18J,Ciudad Bolívar,-74.14883184,4.545564,266,S,DG 72 Sur - TV 18J (266A11),DG 72 Sur - TV 18J,Diagonal 72 Sur Transversal 18 J,H,{DF66391E-7950-4085-B43F-C27FD5FCAC62}
-74.1094759997978,4.54874199965333,3937,266A12,12,Br. Diana Turbay,KR  5,KR 5 - CL 48U Bis Sur,Rafael Uribe,-74.109476,4.548742,266,S,KR 5 - CL 48U Bis Sur (266A12),KR 5 - CL 48U Bis Sur,Carrera Quinta Calle 48 U Bis Sur,H,{DE321820-4485-414C-971E-76A12D3119D7}
-74.07762067095,4.57057254092103,3938,266A13,13,Estación de Policía San Cristóbal,CL 13 Sur,CL 13 Sur - KR 11 Este,San Cristóbal,-74.07762067,4.57057254,266,S,CL 13 Sur - KR 11 Este (266A13),CL 13 Sur - KR 11 Este,Calle 13 Sur Carrera 11 Este,L,{0B479C1D-DD49-4FB3-B309-0C3343199776}
-74.0709180817757,4.64504220271314,3939,267A00,00,Br. San Luis,AC 57,AC 57 - KR 20,Teusaquillo,-74.07091808,4.6450422,267,S,AC 57 - KR 20 (267A00),AC 57 - KR 20,Avenida Calle 57 Carrera 20,A,{E9BC2444-9119-4192-94DB-8AF755646DA5}
-74.0334409200336,4.72900103617659,3940,267A01,01,Parques de Capri,Cl 151,CL 151 - KR 11,Usaquén,-74.03344092,4.72900104,267,S,CL 151 - KR 11 (267A01),CL 151 - KR 11,Calle 151 Carrera 11,B,{215A4781-46C3-4E1B-9EF6-F713F367CFDF}
-74.0439201370906,4.79932654806762,3941,267A02,02,LICEO CATOLICO CAMPESTRE E-W,AC 222,AC 222 - KR 52,Suba,-74.04392014,4.79932655,267,S,AC 222 - KR 52 (267A02),AC 222 - KR 52,Avenida Calle 222 Carrera 52,B,{6C9E10EB-C453-44D3-9740-D44B5C172129}
-74.1173687033755,4.71946499774843,3942,267A04,04,Br. Portal del Mortiño,KR 111,KR 111 CL 80A,Engativá,-74.1173687,4.719465,267,S,KR 111 CL 80A (267A04),KR 111 CL 80A,Carrera 111 C 81,D,{D3F6DAA2-868B-43F3-98B1-775331287E5F}
-74.1298339198826,4.72237611365076,3943,267A05,05,Gran Granada Rincón de Granada,Dg 77B,DG 77B - TV 119A,Engativá,-74.12983392,4.72237611,267,S,DG 77B - TV 119A (267A05),DG 77B - TV 119A,Diagonal 77 Be Transversal 119 A,D,{F98927FF-D76D-48B3-B338-947CEE4E07C5}
-74.1136638238388,4.62526134758085,3944,267A07,07,Br. San Rafael Industrial,KR 54,KR 54 - CL 5C,Puente Aranda,-74.11366382,4.62526135,267,S,KR 54 - CL 5C (267A07),KR 54 - CL 5C,Carrera 54 Calle Quinta C,F,{38A59EFE-2DBC-4271-A96F-4A5A75151F61}
-74.1869869998635,4.62274999971727,3945,267A08,08,Br. Siracuza I y II,CL 58 C S,CL 58C Sur - KR 87A,Bosa,-74.186987,4.62275,267,S,CL 58C Sur - KR 87A (267A08),CL 58C Sur - KR 87A,Calle 58 C Sur Carrera 87 A,G,{EFD5D489-D76B-44C5-B998-8D6F14A01B12}
-74.1930549098742,4.62548249068353,3946,267A09,09,Br. Las Acacias,KR  88C,KR 88C - CL 62 Sur,Bosa,-74.19305491,4.62548249,267,S,KR 88C - CL 62 Sur (267A09),KR 88C - CL 62 Sur,Carrera 88 C Calle 62 Sur,G,{15A9B692-167C-4772-94DF-851FC99066DB}
-74.1445435853357,4.59091334912793,3947,267A10,10,IED Venecia,Dg  51 Sur,DG 51 Sur - AV. Boyacá,Tunjuelito,-74.14454359,4.59091335,267,S,DG 51 Sur - AV. Boyacá (267A10),DG 51 Sur - AV. Boyacá,Diagonal 51 Sur Avenida Boyacá,H,{F8428182-54D0-4ABD-A1D8-8ED802210C23}
-74.14846661077,4.54616771706545,3948,267A11,11,Br. San Rafael,Dg  72 S,DG 72 Sur - TV 18I,Ciudad Bolívar,-74.14846661,4.54616772,267,S,DG 72 Sur - TV 18I (267A11),DG 72 Sur - TV 18I,Diagonal 72 Sur Transversal 18 I,H,{F31397AB-9CEC-4DD2-BC38-707FA6E82AD4}
-74.109415465738,4.54869325810149,3949,267A12,12,Br. Diana Turbay,KR  5,KR 5 - CL 48U Sur,Rafael Uribe,-74.10941547,4.54869326,267,S,KR 5 - CL 48U Sur (267A12),KR 5 - CL 48U Sur,Carrera Quinta Calle 48 U Sur,H,{9BF12E4C-C37E-466F-BD93-7DC85EC5DAF3}
-74.0730406259417,4.64540200176732,3950,268A00,00,Br. San Luis,AC  57,AC 57 - TV 25,Teusaquillo,-74.07304063,4.645402,268,S,AC 57 - TV 25 (268A00),AC 57 - TV 25,Avenida Calle 57 Transversal 25,A,{BFC08D80-96D9-43A3-8669-BA33598A1A42}
-74.0376693886742,4.73066155474348,3951,268A01,01,Br. Caobos Salazar,Cl 151,CL 151 - KR 13A,Usaquén,-74.03766939,4.73066156,268,S,CL 151 - KR 13A (268A01),CL 151 - KR 13A,Calle 151 Carrera 13 A,B,{484D4955-EE5C-4624-8A59-EB96A4FAA283}
-74.0646070513389,4.69442300080724,3952,268A02,02,Br. Puente Largo,Cl 106,CL 106 - KR 54,Suba,-74.06460705,4.694423,268,S,CL 106 - KR 54 (268A02),CL 106 - KR 54,Calle 106 Carrera 54,C,{5C4C0813-DB77-407F-AF4D-AFD6BAB8A222}
-74.1235455774311,4.75252851780365,3953,268A03,03,Br. Bilbao II Sector,CL 143B,CL 143B - KR 151G,Suba,-74.12354558,4.75252852,268,S,CL 143B - KR 151G (268A03),CL 143B - KR 151G,Calle 143 Be Carrera 151 G,C,{99879D45-508E-4871-8EFA-2F2B6192483A}
-74.1162615383439,4.71894778191553,3954,268A04,04,Br. Bolivia Occidental,Tv  110A,TV 110A - CL 81,Engativá,-74.11626154,4.71894778,268,S,TV 110A - CL 81 (268A04),TV 110A - CL 81,Transversal 110 A Calle 81,D,{876B7891-840B-45C8-ABE1-D7FB6ECBE204}
-74.1303756893817,4.72257390160251,3955,268A05,05,Gran Granada Rincón de Granada,Dg  77B,DG 77B - 119A,Engativá,-74.13037569,4.7225739,268,S,DG 77B - 119A (268A05),DG 77B - 119A,Diagonal 77 Be 119 A,D,{80875609-1FDA-4A60-A784-A97256C4CEB3}
-74.1092719667631,4.61869323275782,3956,268A07,07,Campo Deportivo La 43,Cl 5A,CL 5A - KR 42C,Puente Aranda,-74.10927197,4.61869323,268,S,CL 5A - KR 42C (268A07),CL 5A - KR 42C,Calle Quinta A Carrera 42 C,F,{396273E6-56AA-4A4F-B0C5-73378BDD94B2}
-74.1949698037144,4.62478852936282,3957,268A09,09,Desarrollo Chicó Sur,KR  88C,KR 88C - CL 66A Sur,Bosa,-74.1949698,4.62478853,268,S,KR 88C - CL 66A Sur (268A09),KR 88C - CL 66A Sur,Carrera 88 C Calle 66 A Sur,G,{CEA01601-7A20-4893-B8A9-5962F8ECDF45}
-74.1417241692052,4.59204216657644,3958,268A10,10,Br. La Laguna,AK 54,AK 54 - CL 49 Sur,Tunjuelito,-74.14172417,4.59204217,268,S,AK 54 - CL 49 Sur (268A10),AK 54 - CL 49 Sur,Avenida Carrera 54 Calle 49 Sur,H,{F7E7B6FA-149A-4518-9F8A-30203C1763AE}
-74.1479200527806,4.5478519599506,3959,268A11,11,IED Confederación Suiza,KR 18E,KR 18E - CL 69D Sur,Ciudad Bolívar,-74.14792005,4.54785196,268,M,KR 18E - CL 69D Sur  (268A11),KR 18E - CL 69D Sur,Carrera 18 Este Calle 69 D Sur,H,{96CB2DD2-AAB6-4C4D-A134-D783B59479EC}
-74.1177298132728,4.55618071895776,3960,268A12,12,IED Marruecos y Molinos Sede A,Cl 48B BIS S,CL 49B BIS Sur - KR 5Y,Rafael Uribe,-74.11772981,4.55618072,268,S,CL 49B BIS Sur - KR 5Y (268A12),CL 49B BIS Sur - KR 5Y,Calle 49 Be Bis Sur Carrera Quinta Y,H,{9521DCF1-1941-4819-9347-D7DD2753BEF6}
-74.0775669996533,4.57186999956245,3961,268A13,13,Vitelma,Cl 11 S,CL 11 Sur - KR 10D Este,San Cristóbal,-74.077567,4.57187,268,S,CL 11 Sur - KR 10D Este (268A13),CL 11 Sur - KR 10D Este,Calle 11 Sur Carrera 10 D Este,L,{0CD0F8FD-CA98-4EED-B67D-E811A29374C2}
-74.1478040695539,4.54819376583782,3962,268B11,11,IED Confederación Suiza,KR18E,KR 18E - DG 69C Sur,Ciudad Bolívar,-74.14780407,4.54819377,268,M,KR 18E - DG 69C Sur (268B11),KR 18E - DG 69C Sur,Carrera 18 E Diagonal 69 C Sur,H,{8D1BF715-903F-4AD1-94E9-FCFFD637409C}
-74.0728977467996,4.64517025244212,3963,269A00,00,Br. San Luis,AC  57,AC 57 - AK 24,Teusaquillo,-74.07289775,4.64517025,269,S,AC 57 - AK 24 (269A00),AC 57 - AK 24,Avenida Calle 57 24,A,{CD36C87C-546D-439C-986D-138E0B423B0A}
-74.0397819859565,4.73184366264794,3964,269A01,01,Parques de Lorena,Cl 151,CL 151 - KR 14B,Usaquén,-74.03978199,4.73184366,269,S,CL 151 - KR 14B (269A01),CL 151 - KR 14B,Calle 151 Carrera 14 Be,B,{7F7D59AB-CDB5-4819-9F98-CE7CFA64A862}
-74.0537205004126,4.7141050348975,3965,269A02,02,Estación Prado,KR  45A,KR 45A - CL 128B,Suba,-74.0537205,4.71410504,269,S,KR 45A - CL 128B (269A02),KR 45A - CL 128B,Carrera 45 A Calle 128 Be,C,{99A60868-E58C-4409-9192-314C8573D79B}
-74.1235703787961,4.75277928405239,3966,269A03,03,Br. Bilbao II Sector,CL 143B,CL 143B - KR 151F,Suba,-74.12357038,4.75277928,269,S,CL 143B - KR 151F (269A03),CL 143B - KR 151F,Calle 143 Be Carrera 151 F,C,{DED1E4E0-84A5-4EFE-8E78-52DEF221E255}
-74.1145731613703,4.72099563934434,3967,269A04,04,Colegio Colsubsidio Ciudadela,KR  111A,KR 111A - CL 83,Engativá,-74.11457316,4.72099564,269,S,KR 111A - CL 83 (269A04),KR 111A - CL 83,Carrera 111 A Calle 83,D,{2DAAF70A-4C0C-4EC8-882F-8DA7FD48AF0C}
-74.1121937453144,4.68040663022237,3968,269A05,05,Br. Santa Cecilia,TV  85,TV 85 - CL 57,Engativá,-74.11219375,4.68040663,269,S,TV 85 - CL 57 (269A05),TV 85 - CL 57,Transversal 85 Calle 57,K,{1D65EC1E-2693-4566-93F3-30967770C70D}
-74.1165127719161,4.6467577026911,3969,269A06,06,Zona Industrial Montevideo,KR  68D,KR 68D - CL 19,Fontibón,-74.11651277,4.6467577,269,S,KR 68D - CL 19 (269A06),KR 68D - CL 19,Carrera 68 D Calle 19,K,{13CB93B8-0A50-4954-9FFB-33E8BDDEFDA7}
-74.1300481622526,4.64283430599448,3970,269A07,07,MIRADOR CASTILLA III,CARERA 71D,KR 71D - CL 12,Kennedy,-74.13004816,4.64283431,269,S,KR 71D - CL 12 (269A07),KR 71D - CL 12,Carrera 71 D Calle 12,F,{A95C3A45-0AE8-45E3-8201-7FBAA792810C}
